Date,Open,High,Low,Close,Volume,Market_Cap
Nov 19  2018,0.009383,0.009383,0.008258,0.008385,-,3 726 844
Nov 18  2018,0.009510,0.009545,0.009306,0.009380,19,4 168 764
Nov 17  2018,0.010994,0.010994,0.009414,0.009479,9,4 213 067
Nov 16  2018,0.011051,0.011067,0.010991,0.010994,-,4 886 222
Nov 15  2018,0.008503,0.011232,0.008503,0.011055,13,4 913 200
Nov 14  2018,0.009584,0.009620,0.008408,0.008503,-,3 779 276
Nov 13  2018,0.009502,0.012861,0.009502,0.009613,11,4 272 356
Nov 12  2018,0.009502,0.009502,0.009502,0.009502,-,4 223 293
Nov 11  2018,0.009565,0.009588,0.009450,0.009502,-,4 223 293
Nov 10  2018,0.009701,0.009789,0.009511,0.009572,38,4 254 173
Nov 09  2018,0.010550,0.010599,0.009677,0.009702,1,4 312 213
Nov 08  2018,0.012279,0.012302,0.010536,0.010549,24,4 688 622
Nov 07  2018,0.008489,0.012306,0.008452,0.012287,8,5 461 022
Nov 06  2018,0.007796,0.010611,0.007757,0.008489,337,3 763 467
Nov 05  2018,0.007787,0.007837,0.007737,0.007765,10,3 450 956
Nov 04  2018,0.008034,0.008034,0.007706,0.007787,12,3 460 827
Nov 03  2018,0.009628,0.009628,0.008034,0.008034,13,3 570 671
Nov 02  2018,0.009279,0.009642,0.009279,0.009628,32,4 279 138
Nov 01  2018,0.009279,0.009279,0.009279,0.009279,-,4 124 107
Oct 31  2018,0.009279,0.009279,0.009279,0.009279,-,4 124 107
Oct 30  2018,0.009285,0.009322,0.009238,0.009279,-,4 124 107
Oct 29  2018,0.009933,0.009978,0.009224,0.009284,10,4 126 289
Oct 28  2018,0.009255,0.009996,0.009191,0.009984,1,4 437 129
Oct 27  2018,0.008698,0.009268,0.008695,0.009206,24,4 091 342
Oct 26  2018,0.007592,0.008739,0.007582,0.008731,39,3 880 564
Oct 25  2018,0.010045,0.010868,0.006956,0.007604,108,3 379 604
Oct 24  2018,0.009402,0.012281,0.009065,0.010040,168,4 462 400
Oct 23  2018,0.007807,0.009471,0.007807,0.009444,5,4 197 484
Oct 22  2018,0.007778,0.007948,0.007775,0.007808,5,3 470 093
Oct 21  2018,0.006666,0.009044,0.006624,0.007782,44,3 458 684
Oct 20  2018,0.008103,0.008145,0.006613,0.006665,63,2 962 133
Oct 19  2018,0.006217,0.008163,0.006176,0.008102,13,3 601 036
Oct 18  2018,0.005632,0.006268,0.005593,0.006218,17,2 763 529
Oct 17  2018,0.006068,0.006082,0.005586,0.005610,316,2 493 373
Oct 16  2018,0.005737,0.006077,0.005652,0.006047,72,2 687 538
Oct 15  2018,0.005829,0.006584,0.005734,0.005742,32,2 551 947
Oct 14  2018,0.005733,0.005876,0.005733,0.005822,26,2 587 733
Oct 13  2018,0.007860,0.008017,0.005720,0.005731,43,2 547 293
Oct 12  2018,0.007012,0.008240,0.006999,0.007860,19,3 493 218
Oct 11  2018,0.008739,0.008748,0.005489,0.007021,46,3 120 502
Oct 10  2018,0.006523,0.008773,0.005650,0.008769,405,3 897 338
Oct 09  2018,0.016911,0.017266,0.006497,0.006548,1 268,2 910 378
Oct 08  2018,0.024111,0.024150,0.015782,0.016803,286,7 467 867
Oct 07  2018,0.012767,0.026044,0.012704,0.024096,3 287,10 709 511
